10030	26718	0
10030	24904	0
10030	26717	0
10030	14120	0
10030	13820	0
10030	15120	0
10030	14919	0
10030	13519	0
10030	14719	0
10030	14820	0
10030	16019	0
10030	26804	0
10030	24902	0
10030	20803	0
10030	25901	0
10030	24903	0
10030	25902	0
10030	13619	0
10030	14019	0
10030	13919	0
10030	14619	0
10030	14420	0
10030	14819	0
10030	20501	0
10030	27303	0
10030	14720	0
10030	25820	0
10030	16020	0
10030	14219	0
10030	25819	0
10030	14519	0
10030	13720	0
10030	14920	0
10035	26803	0
10035	14119	0
10035	26718	0
10035	24904	0
10035	26717	0
10035	14120	0
10035	13820	0
10035	15120	0
10035	14919	0
10035	13519	0
10035	14719	0
10035	14820	0
10035	16019	0
10035	26804	0
10035	24902	0
10035	20803	0
10035	25901	0
10035	24903	0
10035	25902	0
10035	13619	0
10035	14019	0
10035	13919	0
10035	14619	0
10035	14420	0
10035	14819	0
10035	20501	0
10035	27303	0
10035	14720	0
10035	25820	0
10035	16020	0
10035	14219	0
10035	25819	0
10035	14519	0
10035	13720	0
10035	14920	0
10040	26803	0
10040	14119	0
10040	26718	0
10040	24904	0
10040	26717	0
10040	14120	0
10040	13820	0
10040	15120	0
10040	14919	0
10040	13519	0
10040	14719	0
10040	14820	0
10040	16019	0
10040	26804	0
10040	24902	0
10040	20803	0
10040	25901	0
10040	24903	0
10040	25902	0
10040	13619	0
10040	14019	0
10040	13919	0
10040	14619	0
10040	14420	0
10040	14819	0
10040	20501	0
10040	27303	0
10040	14720	0
10040	25820	0
10040	16020	0
10040	14219	0
10040	25819	0
10040	14519	0
10040	13720	0
10040	14920	0
10045	26803	0
10045	14119	0
10045	26718	0
10045	24904	0
10045	26717	0
10045	14120	0
10045	13820	0
10045	15120	0
10045	14919	0
10045	13519	0
10045	14719	0
10045	14820	0
10045	16019	0
10045	26804	0
10045	24902	0
10045	20803	0
10045	25901	0
10045	24903	0
10045	25902	0
10045	13619	0
10045	14019	0
10045	13919	0
10045	14619	0
10045	14420	0
10045	14819	0
10045	20501	0
10045	27303	0
10045	14720	0
10045	25820	0
10045	16020	0
10045	14219	0
10045	25819	0
10045	14519	0
10045	13720	0
10045	14920	0
10050	26803	0
10050	14119	0
10050	26718	0
10050	24904	0
10050	26717	0
10050	14120	0
10050	13820	0
10050	15120	0
10050	14919	0
10050	13519	0
10050	14719	0
10050	14820	0
10050	16019	0
10050	26804	0
10050	24902	0
10050	20803	0
10050	25901	0
10050	24903	0
10050	25902	0
10050	13619	0
10050	14019	0
10050	13919	0
10050	14619	0
10050	14420	0
10050	14819	0
10050	20501	0
10050	27303	0
10050	14720	0
10050	25820	0
10050	16020	0
10050	14219	0
10050	25819	0
10050	14519	0
10050	13720	0
10050	14920	0
10055	26803	0
10055	14119	0
10055	26718	0
10055	24904	0
10055	26717	0
10055	14120	0
10055	13820	0
10055	15120	0
10055	14919	0
10055	13519	0
10055	14719	0
10055	14820	0
10055	16019	0
10055	26804	0
10055	24902	0
10055	20803	0
10055	25901	0
10055	24903	0
10055	25902	0
10055	13619	0
10055	14019	0
10055	13919	0
10055	14619	0
10055	14420	0
10055	14819	0
10055	20501	0
10055	27303	0
10055	14720	0
10055	25820	0
10055	16020	0
10055	14219	0
10055	25819	0
10055	14519	0
10055	13720	0
10055	14920	0
10100	26803	0
10100	14119	0
10100	26718	0
10100	24904	0
10100	26717	0
10100	14120	0
10100	13820	0
10100	15120	0
10100	14919	0
10100	13519	0
10100	14719	0
10100	14820	0
10100	16019	0
10100	26804	0
10100	24902	0
10100	20803	0
10100	25901	0
10100	24903	0
10100	25902	0
10100	13619	0
10100	14019	0
10100	13919	0
10100	14619	0
10100	14420	0
10100	14819	0
10100	20501	0
10100	27303	0
10100	14720	0
10100	25820	0
10100	16020	0
10100	14219	0
10100	25819	0
10100	14519	0
10100	13720	0
10100	14920	0
10105	26803	0
10105	14119	0
10105	26718	0
10105	24904	0
10105	26717	0
10105	14120	0
10105	13820	0
10105	15120	0
10105	14919	0
10105	13519	0
10105	14719	0
10105	14820	0
10105	16019	0
10105	26804	0
10105	24902	0
10105	20803	0
10105	25901	0
10105	24903	0
10105	25902	0
10105	13619	0
10105	14019	0
10105	13919	0
10105	14619	0
10105	14420	0
10105	14819	0
10105	20501	0
10105	27303	0
10105	14720	0
10105	25820	0
10105	16020	0
10105	14219	0
10105	25819	0
10105	14519	0
10105	13720	0
10105	14920	0
10110	26803	0
10110	14119	0
10110	26718	0
10110	24904	0
10110	26717	0
10110	14120	0
10110	13820	0
10110	15120	0
10110	14919	0
10110	13519	0
10110	14719	0
10110	14820	0
10110	16019	0
10110	26804	0
10110	24902	0
10110	20803	0
10110	25901	0
10110	24903	0
10110	25902	0
10110	13619	0
10110	14019	0
10110	13919	0
10110	14619	0
10110	14420	0
10110	14819	0
10110	20501	0
10110	27303	0
10110	14720	0
10110	25820	0
10110	16020	0
10110	14219	0
10110	25819	0
10110	14519	0
10110	13720	0
10110	14920	0
10115	26803	0
10115	14119	0
10115	26718	0
10115	24904	0
10115	26717	0
10115	14120	0
10115	13820	0
10115	15120	0
10115	14919	0
10115	13519	0
10115	14719	0
10115	14820	0
10115	16019	0
10115	26804	0
10115	24902	0
10115	20803	0
10115	25901	0
10115	24903	0
10115	25902	0
10115	13619	0
10115	14019	0
10115	13919	0
10115	14619	0
10115	14420	0
10115	14819	0
10115	20501	0
10115	27303	0
10115	14720	0
10115	25820	0
10115	16020	0
10115	14219	0
10115	25819	0
10115	14519	0
10115	13720	0
10115	14920	0
10120	26803	0
10120	14119	0
10120	26718	0
10120	24904	0
10120	26717	0
10120	14120	0
10120	13820	0
10120	15120	0
10120	14919	0
10120	13519	0
10120	14719	0
10120	14820	0
10120	16019	0
10120	26804	0
10120	24902	0
10120	20803	0
10120	25901	0
10120	24903	0
10120	25902	0
10120	13619	0
10120	14019	0
10120	13919	0
10120	14619	0
10120	14420	0
10120	14819	0
10120	20501	0
10120	27303	0
10120	14720	0
10120	25820	0
10120	16020	0
10120	14219	0
10120	25819	0
10120	14519	0
10120	13720	0
10120	14920	0
10125	26803	0
10125	14119	0
10125	26718	0
10125	24904	0
10125	26717	0
10125	14120	0
10125	13820	0
10125	15120	0
10125	14919	0
10125	13519	0
10125	14719	0
10125	14820	0
10125	16019	0
10125	26804	0
10125	24902	0
10125	20803	0
10125	25901	0
10125	24903	0
10125	25902	0
10125	13619	0
10125	14019	0
10125	13919	0
10125	14619	0
10125	14420	0
10125	14819	0
10125	20501	0
10125	27303	0
10125	14720	0
10125	25820	0
10125	16020	0
10125	14219	0
10125	25819	0
10125	14519	0
10125	13720	0
10125	14920	0
10130	26803	0
10130	14119	0
10130	26718	0
10130	24904	0
10130	26717	0
10130	14120	0
10130	13820	0
10130	15120	0
10130	14919	0
10130	13519	0
10130	14719	0
10130	14820	0
10130	16019	0
10130	26804	0
10130	24902	0
10130	20803	0
10130	25901	0
10130	24903	0
10130	25902	0
10130	13619	0
10130	14019	0
10130	13919	0
10130	14619	0
10130	14420	0
10130	14819	0
10130	20501	0
10130	27303	0
10130	14720	0
10130	25820	0
10130	16020	0
10130	14219	0
10130	25819	0
10130	14519	0
10130	13720	0
10130	14920	0
10135	26803	0
10135	14119	0
10135	26718	0
10135	24904	0
10135	26717	0
10135	14120	0
10135	13820	0
10135	15120	0
10135	14919	0
10135	13519	0
10135	14719	0
10135	14820	0
10135	16019	0
10135	26804	0
10135	24902	0
10135	20803	0
10135	25901	0
10135	24903	0
10135	25902	0
10135	13619	0
10135	14019	0
10135	13919	0
10135	14619	0
10135	14420	0
10135	14819	0
10135	20501	0
10135	27303	0
10135	14720	0
10135	25820	0
10135	16020	0
10135	14219	0
10135	25819	0
10135	14519	0
10135	13720	0
10135	14920	0
10140	26803	0
10140	14119	0
10140	26718	0
10140	24904	0
10140	26717	0
10140	14120	0
10140	13820	0
10140	15120	0
10140	14919	0
10140	13519	0
10140	14719	0
10140	14820	0
10140	16019	0
10140	26804	0
10140	24902	0
10140	20803	0
10140	25901	0
10140	24903	0
10140	25902	0
10140	13619	0
10140	14019	0
10140	13919	0
10140	14619	0
10140	14420	0
10140	14819	0
10140	20501	0
10140	27303	0
10140	14720	0
10140	25820	0
10140	16020	0
10140	14219	0
10140	25819	0
10140	14519	0
10140	13720	0
10140	14920	0
10145	26803	0
10145	14119	0
10145	26718	0
10145	24904	0
10145	26717	0
10145	14120	0
10145	13820	0
10145	15120	0
10145	14919	0
10145	13519	0
10145	14719	0
10145	14820	0
10145	16019	0
10145	26804	0
10145	24902	0
10145	20803	0
10145	25901	0
10145	24903	0
10145	25902	0
10145	13619	0
10145	14019	0
10145	13919	0
10145	14619	0
10145	14420	0
10145	14819	0
10145	20501	0
10145	27303	0
10145	14720	0
10145	25820	0
10145	16020	0
10145	14219	0
10145	25819	0
10145	14519	0
10145	13720	0
10145	14920	0
10150	26803	0
10150	14119	0
10150	26718	0
10150	24904	0
10150	26717	0
10150	14120	0
10150	13820	0
10150	15120	0
10150	14919	0
10150	13519	0
10150	14719	0
10150	14820	0
10150	16019	0
10150	26804	0
10150	24902	0
10150	20803	0
10150	25901	0
10150	24903	0
10150	25902	0
10150	13619	0
10150	14019	0
10150	13919	0
10150	14619	0
10150	14420	0
10150	14819	0
10150	20501	0
10150	27303	0
10150	14720	0
10150	25820	0
10150	16020	0
10150	14219	0
10150	25819	0
10150	14519	0
10150	13720	0
10150	14920	0
10155	26803	0
10155	14119	0
10155	26718	0
10155	24904	0
10155	26717	0
10155	14120	0
10155	13820	0
10155	15120	0
10155	14919	0
10155	13519	0
10155	14719	0
10155	14820	0
10155	16019	0
10155	26804	0
10155	24902	0
10155	20803	0
10155	25901	0
10155	24903	0
10155	25902	0
10155	13619	0
10155	14019	0
10155	13919	0
10155	14619	0
10155	14420	0
10155	14819	0
10155	20501	0
10155	27303	0
10155	14720	0
10155	25820	0
10155	16020	0
10155	14219	0
10155	25819	0
10155	14519	0
10155	13720	0
10155	14920	0
10200	26803	0
10200	14119	0
10200	26718	0
10200	24904	0
10200	26717	0
10200	14120	0
10200	13820	0
10200	15120	0
10200	14919	0
10200	13519	0
10200	14719	0
10200	14820	0
10200	16019	0
10200	26804	0
10200	24902	0
10200	20803	0
10200	25901	0
10200	24903	0
10200	25902	0
10200	13619	0
10200	14019	0
10200	13919	0
10200	14619	0
10200	14420	0
10200	14819	0
10200	20501	0
10200	27303	0
10200	14720	0
10200	25820	0
10200	16020	0
10200	14219	0
10200	25819	0
10200	14519	0
10200	13720	0
10200	14920	0
10205	26803	0
10205	14119	0
10205	26718	0
10205	24904	0
10205	26717	0
10205	14120	0
10205	13820	0
10205	15120	0
10205	14919	0
10205	13519	0
10205	14719	0
10205	14820	0
10205	16019	0
10205	26804	0
10205	24902	0
10205	20803	0
10205	25901	0
10205	24903	0
10205	25902	0
10205	13619	0
10205	14019	0
10205	13919	0
10205	14619	0
10205	14420	0
10205	14819	0
10205	20501	0
10205	27303	0
10205	14720	0
10205	25820	0
10205	16020	0
10205	14219	0
10205	25819	0
10205	14519	0
10205	13720	0
10205	14920	0
10210	26803	0
10210	14119	0
10210	26718	0
10210	24904	0
10210	26717	0
10210	14120	0
10210	13820	0
10210	15120	0
10210	14919	0
10210	13519	0
10210	14719	0
10210	14820	0
10210	16019	0
10210	26804	0
10210	24902	0
10210	20803	0
10210	25901	0
10210	24903	0
10210	25902	0
10210	13619	0
10210	14019	0
10210	13919	0
10210	14619	0
10210	14420	0
10210	14819	0
10210	20501	0
10210	27303	0
10210	14720	0
10210	25820	0
10210	16020	0
10210	14219	0
10210	25819	0
10210	14519	0
10210	13720	0
10210	14920	0
10215	26803	0
10215	14119	0
10215	26718	0
10215	24904	0
10215	26717	0
10215	14120	0
10215	13820	0
10215	15120	0
10215	14919	0
10215	13519	0
10215	14719	0
10215	14820	0
10215	16019	0
10215	26804	0
10215	24902	0
10215	20803	0
10215	25901	0
10215	24903	0
10215	25902	0
10215	13619	0
10215	14019	0
10215	13919	0
10215	14619	0
10215	14420	0
10215	14819	0
10215	20501	0
10215	27303	0
10215	14720	0
10215	25820	0
10215	16020	0
10215	14219	0
10215	25819	0
10215	14519	0
10215	13720	0
10215	14920	0
10220	26803	0
10220	14119	0
10220	26718	0
10220	24904	0
10220	26717	0
10220	14120	0
10220	13820	0
10220	15120	0
10220	14919	0
10220	13519	0
10220	14719	0
10220	14820	0
10220	16019	0
10220	26804	0
10220	24902	0
10220	20803	0
10220	25901	0
10220	24903	0
10220	25902	0
10220	13619	0
10220	14019	0
10220	13919	0
10220	14619	0
10220	14420	0
10220	14819	0
10220	20501	0
10220	27303	0
10220	14720	0
10220	25820	0
10220	16020	0
10220	14219	0
10220	25819	0
10220	14519	0
10220	13720	0
10220	14920	0
10225	26803	0
10225	14119	0
10225	26718	0
10225	24904	0
10225	26717	0
10225	14120	0
10225	13820	0
10225	15120	0
10225	14919	0
10225	13519	0
10225	14719	0
10225	14820	0
10225	16019	0
10225	26804	0
10225	24902	0
10225	20803	0
10225	25901	0
10225	24903	0
10225	25902	0
10225	13619	0
10225	14019	0
10225	13919	0
10225	14619	0
10225	14420	0
10225	14819	0
10225	20501	0
10225	27303	0
10225	14720	0
10225	25820	0
10225	16020	0
10225	14219	0
10225	25819	0
10225	14519	0
10225	13720	0
10225	14920	0
10230	26803	0
10230	14119	0
10230	26718	0
10230	24904	0
10230	26717	0
10230	14120	0
10230	13820	0
10230	15120	0
10230	14919	0
10230	13519	0
10230	14719	0
10230	14820	0
10230	16019	0
10230	26804	0
10230	24902	0
10230	20803	0
10230	25901	0
10230	24903	0
10230	25902	0
10230	13619	0
10230	14019	0
10230	13919	0
10230	14619	0
10230	14420	0
10230	14819	0
10230	20501	0
10230	27303	0
10230	14720	0
10230	25820	0
10230	16020	0
10230	14219	0
10230	25819	0
10230	14519	0
10230	13720	0
10230	14920	0
10235	26803	0
10235	14119	0
10235	26718	0
10235	24904	0
10235	26717	0
10235	14120	0
10235	13820	0
10235	15120	0
10235	14919	0
10235	13519	0
10235	14719	0
10235	14820	0
10235	16019	0
10235	26804	0
10235	24902	0
10235	20803	0
10235	25901	0
10235	24903	0
10235	25902	0
10235	13619	0
10235	14019	0
10235	13919	0
10235	14619	0
10235	14420	0
10235	14819	0
10235	20501	0
10235	27303	0
10235	14720	0
10235	25820	0
10235	16020	0
10235	14219	0
10235	25819	0
10235	14519	0
10235	13720	0
10235	14920	0
10240	26803	0
10240	14119	0
10240	26718	0
10240	24904	0
10240	26717	0
10240	14120	0
10240	13820	0
10240	15120	0
10240	14919	0
10240	13519	0
10240	14719	0
10240	14820	0
10240	16019	0
10240	26804	0
10240	24902	0
10240	20803	0
10240	25901	0
10240	24903	0
10240	25902	0
10240	13619	0
10240	14019	0
10240	13919	0
10240	14619	0
10240	14420	0
10240	14819	0
10240	20501	0
10240	27303	0
10240	14720	0
10240	25820	0
10240	16020	0
10240	14219	0
10240	25819	0
10240	14519	0
10240	13720	0
10240	14920	0
10245	26803	0
10245	14119	0
10245	26718	0
10245	24904	0
10245	26717	0
10245	14120	0
10245	13820	0
10245	15120	0
10245	14919	0
10245	13519	0
10245	14719	0
10245	14820	0
10245	16019	0
10245	26804	0
10245	24902	0
10245	20803	0
10245	25901	0
10245	24903	0
10245	25902	0
10245	13619	0
10245	14019	0
10245	13919	0
10245	14619	0
10245	14420	0
10245	14819	0
10245	20501	0
10245	27303	0
10245	14720	0
10245	25820	0
10245	16020	0
10245	14219	0
10245	25819	0
10245	14519	0
10245	13720	0
10245	14920	0
10250	26803	0
10250	14119	0
10250	26718	0
10250	24904	0
10250	26717	0
10250	14120	0
10250	13820	0
10250	15120	0
10250	14919	0
10250	13519	0
10250	14719	0
10250	14820	0
10250	16019	0
10250	26804	0
10250	24902	0
10250	20803	0
10250	25901	0
10250	24903	0
10250	25902	0
10250	13619	0
10250	14019	0
10250	13919	0
10250	14619	0
10250	14420	0
10250	14819	0
10250	20501	0
10250	27303	0
10250	14720	0
10250	25820	0
10250	16020	0
10250	14219	0
10250	25819	0
10250	14519	0
10250	13720	0
10250	14920	0
10255	26803	0
10255	14119	0
10255	26718	0
10255	24904	0
10255	26717	0
10255	14120	0
10255	13820	0
10255	15120	0
10255	14919	0
10255	13519	0
10255	14719	0
10255	14820	0
10255	16019	0
10255	26804	0
10255	24902	0
10255	20803	0
10255	25901	0
10255	24903	0
10255	25902	0
10255	13619	0
10255	14019	0
10255	13919	0
10255	14619	0
10255	14420	0
10255	14819	0
10255	20501	0
10255	27303	0
10255	14720	0
10255	25820	0
10255	16020	0
10255	14219	0
10255	25819	0
10255	14519	0
10255	13720	0
10255	14920	0
10300	26803	0
10300	14119	0
10300	26718	0
10300	24904	0
10300	26717	0
10300	14120	0
10300	13820	0
10300	15120	0
10300	14919	0
10300	13519	0
10300	14719	0
10300	14820	0
10300	16019	0
10300	26804	0
10300	24902	0
10300	20803	0
10300	25901	0
10300	24903	0
10300	25902	0
10300	13619	0
10300	14019	0
10300	13919	0
10300	14619	0
10300	14420	0
10300	14819	0
10300	20501	0
10300	27303	0
10300	14720	0
10300	25820	0
10300	16020	0
10300	14219	0
10300	25819	0
10300	14519	0
10300	13720	0
10300	14920	0
10305	26803	0
10305	14119	0
10305	26718	0
10305	24904	0
10305	26717	0
10305	14120	0
10305	13820	0
10305	15120	0
10305	14919	0
10305	13519	0
10305	14719	0
10305	14820	0
10305	16019	0
10305	26804	0
10305	24902	0
10305	20803	0
10305	25901	0
10305	24903	0
10305	25902	0
10305	13619	0
10305	14019	0
10305	13919	0
10305	14619	0
10305	14420	0
10305	14819	0
10305	20501	0
10305	27303	0
10305	14720	0
10305	25820	0
10305	16020	0
10305	14219	0
10305	25819	0
10305	14519	0
10305	13720	0
10305	14920	0
10310	26803	0
10310	14119	0
10310	26718	0
10310	24904	0
10310	26717	0
10310	14120	0
10310	13820	0
10310	15120	0
10310	14919	0
10310	13519	0
10310	14719	0
10310	14820	0
10310	16019	0
10310	26804	0
10310	24902	0
10310	20803	0
10310	25901	0
10310	24903	0
10310	25902	0
10310	13619	0
10310	14019	0
10310	13919	0
10310	14619	0
10310	14420	0
10310	14819	0
10310	20501	0
10310	27303	0
10310	14720	0
10310	25820	0
10310	16020	0
10310	14219	0
10310	25819	0
10310	14519	0
10310	13720	0
10310	14920	0
10315	26803	0
10315	14119	0
10315	26718	0
10315	24904	0
10315	26717	0
10315	14120	0
10315	13820	0
10315	15120	0
10315	14919	0
10315	13519	0
10315	14719	0
10315	14820	0
10315	16019	0
10315	26804	0
10315	24902	0
10315	20803	0
10315	25901	0
10315	24903	0
10315	25902	0
10315	13619	0
10315	14019	0
10315	13919	0
10315	14619	0
10315	14420	0
10315	14819	0
10315	20501	0
10315	27303	0
10315	14720	0
10315	25820	0
10315	16020	0
10315	14219	0
10315	25819	0
10315	14519	0
10315	13720	0
10315	14920	0
10320	26803	0
10320	14119	0
10320	26718	0
10320	24904	0
10320	26717	0
10320	14120	0
10320	13820	0
10320	15120	0
10320	14919	0
10320	13519	0
10320	14719	0
10320	14820	0
10320	16019	0
10320	26804	0
10320	24902	0
10320	20803	0
10320	25901	0
10320	24903	0
10320	25902	0
10320	13619	0
10320	14019	0
10320	13919	0
10320	14619	0
10320	14420	0
10320	14819	0
10320	20501	0
10320	27303	0
10320	14720	0
10320	25820	0
10320	16020	0
10320	14219	0
10320	25819	0
10320	14519	0
10320	13720	0
10320	14920	0
10325	26803	0
10325	14119	0
10325	26718	0
10325	24904	0
10325	26717	0
10325	14120	0
10325	13820	0
10325	15120	0
10325	14919	0
10325	13519	0
10325	14719	0
10325	14820	0
10325	16019	0
10325	26804	0
10325	24902	0
10325	20803	0
10325	25901	0
10325	24903	0
10325	25902	0
10325	13619	0
10325	14019	0
10325	13919	0
10325	14619	0
10325	14420	0
10325	14819	0
10325	20501	0
10325	27303	0
10325	14720	0
10325	25820	0
10325	16020	0
10325	14219	0
10325	25819	0
10325	14519	0
10325	13720	0
10325	14920	0
10330	26803	0
10330	14119	0
10330	26718	0
10330	24904	0
10330	26717	0
10330	14120	0
10330	13820	0
10330	15120	0
10330	14919	0
10330	13519	0
10330	14719	0
10330	14820	0
10330	16019	0
10330	26804	0
10330	24902	0
10330	20803	0
10330	25901	0
10330	24903	0
10330	25902	0
10330	13619	0
10330	14019	0
10330	13919	0
10330	14619	0
10330	14420	0
10330	14819	0
10330	20501	0
10330	27303	0
10330	14720	0
10330	25820	0
10330	16020	0
10330	14219	0
10330	25819	0
10330	14519	0
10330	13720	0
10330	14920	0
10335	26803	0
10335	14119	0
10335	26718	0
10335	24904	0
10335	26717	0
10335	14120	0
10335	13820	0
10335	15120	0
10335	14919	0
10335	13519	0
10335	14719	0
10335	14820	0
10335	16019	0
10335	26804	0
10335	24902	0
10335	20803	0
10335	25901	0
10335	24903	0
10335	25902	0
10335	13619	0
10335	14019	0
10335	13919	0
10335	14619	0
10335	14420	0
10335	14819	0
10335	20501	0
10335	27303	0
10335	14720	0
10335	25820	0
10335	16020	0
10335	14219	0
10335	25819	0
10335	14519	0
10335	13720	0
10335	14920	0
10340	26803	0
10340	14119	0
10340	26718	0
10340	24904	0
10340	26717	0
10340	14120	0
10340	13820	0
10340	15120	0
10340	14919	0
10340	13519	0
10340	14719	0
10340	14820	0
10340	16019	0
10340	26804	0
10340	24902	0
10340	20803	0
10340	25901	0
10340	24903	0
10340	25902	0
10340	13619	0
10340	14019	0
10340	13919	0
10340	14619	0
10340	14420	0
10340	14819	0
10340	20501	0
10340	27303	0
10340	14720	0
10340	25820	0
10340	16020	0
10340	14219	0
10340	25819	0
10340	14519	0
10340	13720	0
10340	14920	0
10345	26803	0
10345	14119	0
10345	26718	0
10345	24904	0
10345	26717	0
10345	14120	0
10345	13820	0
10345	15120	0
10345	14919	0
10345	13519	0
10345	14719	0
10345	14820	0
10345	16019	0
10345	26804	0
10345	24902	0
10345	20803	0
10345	25901	0
10345	24903	0
10345	25902	0
10345	13619	0
10345	14019	0
10345	13919	0
10345	14619	0
10345	14420	0
10345	14819	0
10345	20501	0
10345	27303	0
10345	14720	0
10345	25820	0
10345	16020	0
10345	14219	0
10345	25819	0
10345	14519	0
10345	13720	0
10345	14920	0
10350	26803	0
10350	14119	0
10350	26718	0
10350	24904	0
10350	26717	0
10350	14120	0
10350	13820	0
10350	15120	0
10350	14919	0
10350	13519	0
10350	14719	0
10350	14820	0
10350	16019	0
10350	26804	0
10350	24902	0
10350	20803	0
10350	25901	0
10350	24903	0
10350	25902	0
10350	13619	0
10350	14019	0
10350	13919	0
10350	14619	0
10350	14420	0
10350	14819	0
10350	20501	0
10350	27303	0
10350	14720	0
10350	25820	0
10350	16020	0
10350	14219	0
10350	25819	0
10350	14519	0
10350	13720	0
10350	14920	0
10355	26803	0
10355	14119	0
10355	26718	0
10355	24904	0
10355	26717	0
10355	14120	0
10355	13820	0
10355	15120	0
10355	14919	0
10355	13519	0
10355	14719	0
10355	14820	0
10355	16019	0
10355	26804	0
10355	24902	0
10355	20803	0
10355	25901	0
10355	24903	0
10355	25902	0
10355	13619	0
10355	14019	0
10355	13919	0
10355	14619	0
10355	14420	0
10355	14819	0
10355	20501	0
10355	27303	0
10355	14720	0
10355	25820	0
10355	16020	0
10355	14219	0
10355	25819	0
10355	14519	0
10355	13720	0
10355	14920	0
10400	26803	0
10400	14119	0
10400	26718	0
10400	24904	0
10400	26717	0
10400	14120	0
10400	13820	0
10400	15120	0
10400	14919	0
10400	13519	0
10400	14719	0
10400	14820	0
10400	16019	0
10400	26804	0
10400	24902	0
10400	20803	0
10400	25901	0
10400	24903	0
10400	25902	0
10400	13619	0
10400	14019	0
10400	13919	0
10400	14619	0
10400	14420	0
10400	14819	0
10400	20501	0
10400	27303	0
10400	14720	0
10400	25820	0
10400	16020	0
10400	14219	0
10400	25819	0
10400	14519	0
10400	13720	0
10400	14920	0
10405	26803	0
10405	14119	0
10405	26718	0
10405	24904	0
10405	26717	0
10405	14120	0
10405	13820	0
10405	15120	0
10405	14919	0
10405	13519	0
10405	14719	0
10405	14820	0
10405	16019	0
10405	26804	0
10405	24902	0
10405	20803	0
10405	25901	0
10405	24903	0
10405	25902	0
10405	13619	0
10405	14019	0
10405	13919	0
10405	14619	0
10405	14420	0
10405	14819	0
10405	20501	0
10405	27303	0
10405	14720	0
10405	25820	0
10405	16020	0
10405	14219	0
10405	25819	0
10405	14519	0
10405	13720	0
10405	14920	0
